Field ID,Year,Date,Month,Grower,State,Weather Station,City,Field,Latitude,Longitude,Centroid Lat,Centroid Long,Area_Acres,Perimeter,Variety,Susceptibility to R6 Strains,Susceptibility to non-R6 Strains,Rows,Hill,w/PM,Mildew Incidence,Flag shoots,Flag shoot incidence,Type of Pruning (initial),2014 Pruning Quality Initial Rating,Pruning Quality (Initial),Type of Pruning (Final),Pruning Quality Final,Monthly Sprays,Total Powdery Mildew Sprays,Date of First Spray,Initial Strain,Basal Foliage Removal,Raters,Notes (initial),Noted (Final),Avg WS N,Percent N Hr,Avg WS NNE,Percent NNE Hr,Avg WS NE,Percent NE Hr,Avg WS ENE,Percent ENE Hr,Avg WS E,Percent E Hr,Avg WS ESE,Percent ESE Hr,Avg WS SE,Percent SE Hr,Avg WS SSE,Percent SSE Hr,Avg WS S,Percent S Hr,Avg WS SSW,Percent SSW Hr,Avg WS SW ,Percent SW Hr,Avg WS WSW,Percent WSW Hr,Avg WS W,Percent W Hr,Avg WS WNW,Percent WNW Hr,Avg WS NW,Percent NW Hr,Avg WS NNW,Percent NNW Hr
110,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,3," 45°11'17.27""N","122°46'39.63""W",45.1889,-122.7755,15.1,3391.9,Bullion,2,2,"4,14",100,10,0.1,0,0,Mow/chem,.,4,Mowed,4,1,5,5/8/2015,UNKNOWN,1,,,,5.804032258,38.27160494,3.409259259,8.333333333,3.408333333,1.851851852,6.8,0.308641975,7.7,1.234567901,0,0,3.85,0.308641975,3.366666667,0.462962963,4.4375,1.234567901,2.97037037,4.166666667,2.538983051,9.104938272,3.503636364,8.487654321,3.502777778,5.555555556,2.690909091,3.395061728,2.54,3.858024691,5.145977011,13.42592593
110,2015,7/1/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,3," 45°11'17.27""N","122°46'39.63""W",45.1889,-122.7755,15.1,3391.9,Bullion,2,2,"7,27",100,12,0.12,0,0,Mow/chem,.,4,Mowed,4,2,5,5/8/2015,UNKNOWN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2015,4/14/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,5," 45°11'30.58""N","122°46'34.38""W",45.193,-122.7746,15.6,3309.3,Nugget,4,0,"9,31",200,0,0,0,0,Chemical,.,4,Chemical,4,0,4,5/7/2015,R6,2,,,,4.353571429,23.44497608,2.597058824,4.066985646,4.263636364,1.315789474,2.416666667,0.717703349,1.45,0.23923445,1.733333333,0.358851675,2.35,0.4784689,1.688888889,1.076555024,2.053846154,1.555023923,5.431578947,18.18181818,4.971296296,12.91866029,4.647222222,8.612440191,6.462711864,7.057416268,3.893023256,5.14354067,2.543396226,6.339712919,3.307042254,8.492822967
111,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,5," 45°11'30.58""N","122°46'34.38""W",45.193,-122.7746,15.6,3309.3,Nugget,4,0,"10,22",200,0,0,0,0,Chemical,.,4,Chemical,4,0,4,5/7/2015,R6,2,,,,4.367407407,19.39655172,2.546428571,4.022988506,0,0,0,0,0,0,2.1,0.143678161,0,0,0,0,0,0,4.766981132,15.22988506,3.1725,11.49425287,3.464912281,8.189655172,2.673214286,8.045977011,2.64375,6.896551724,2.257142857,8.045977011,3.745736434,18.53448276
111,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,5," 45°11'30.58""N","122°46'34.38""W",45.193,-122.7746,15.6,3309.3,Nugget,4,0,"25,15",100,1,0.01,0,0,Chemical,.,4,Chemical,4,1,4,5/7/2015,R6,2,,,,5.820242915,38.11728395,3.374545455,8.487654321,3.408333333,1.851851852,6.8,0.308641975,7.7,1.234567901,0,0,3.85,0.308641975,3.366666667,0.462962963,4.4375,1.234567901,2.97037037,4.166666667,2.538983051,9.104938272,3.503636364,8.487654321,3.502777778,5.555555556,2.690909091,3.395061728,2.54,3.858024691,5.144827586,13.42592593
111,2015,7/1/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,5," 45°11'30.58""N","122°46'34.38""W",45.193,-122.7746,15.6,3309.3,Nugget,4,0,"7,27",100,39,0.39,0,0,Chemical,.,4,Chemical,4,1,4,5/7/2015,R6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2015,4/1/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,6," 45°11'44.41""N","122°46'55.14""W",45.1964,-122.7797,15.5,3704.4,Cascade,1,1,"7,13,18,21",200,0,0,0,0,Chemical,.,3,Chemical,3,0,4,5/8/2015,.,1,,,,4.354081633,23.44497608,2.597058824,4.066985646,4.263636364,1.315789474,2.416666667,0.717703349,1.5,0.23923445,1.733333333,0.358851675,2.35,0.4784689,1.688888889,1.076555024,2.053846154,1.555023923,5.431578947,18.18181818,4.971296296,12.91866029,4.648611111,8.612440191,6.461016949,7.057416268,3.893023256,5.14354067,2.545283019,6.339712919,3.307042254,8.492822967
112,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,6," 45°11'44.41""N","122°46'55.14""W",45.1964,-122.7797,15.5,3704.4,Cascade,1,1,"6,12",200,0,0,0,0,Chemical,.,3,Chemical,3,0,4,5/8/2015,.,1,,,,4.367407407,19.39655172,2.546428571,4.022988506,0,0,0,0,0,0,2.1,0.143678161,0,0,0,0,0,0,4.766037736,15.22988506,3.1725,11.49425287,3.464912281,8.189655172,2.673214286,8.045977011,2.64375,6.896551724,2.258928571,8.045977011,3.74496124,18.53448276
112,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,6," 45°11'44.41""N","122°46'55.14""W",45.1964,-122.7797,15.5,3704.4,Cascade,1,1,"9,22",100,0,0,0,0,Chemical,.,3,Chemical,3,1,4,5/8/2015,.,1,,,,5.82145749,38.11728395,3.376363636,8.487654321,3.408333333,1.851851852,6.8,0.308641975,7.7,1.234567901,0,0,3.85,0.308641975,3.366666667,0.462962963,4.4375,1.234567901,2.97037037,4.166666667,2.538983051,9.104938272,3.5,8.487654321,3.505555556,5.555555556,2.690909091,3.395061728,2.54,3.858024691,5.147126437,13.42592593
112,2015,7/1/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,6," 45°11'44.41""N","122°46'55.14""W",45.1964,-122.7797,15.5,3704.4,Cascade,1,1,"11,21",100,0,0,0,0,Chemical,.,3,Chemical,3,1,4,5/8/2015,.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2015,4/14/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,7," 45°11'30.11""N","122°47'14.60""W",45.1931,-122.7852,26.4,4508.6,Tettnanger,3,3,"8,33",200,0,0,0,0,Chemical,.,2,Chemical,2,0,4,5/6/2015,UNKNOWN,3,,,,4.296153846,26.47058824,2.180645161,3.50678733,4.8,1.131221719,1.928571429,0.791855204,2.6,0.113122172,1,0.226244344,2.6,0.339366516,1.883333333,0.678733032,2,1.244343891,5.132098765,18.32579186,5.157142857,11.08597285,4.509722222,8.14479638,6.683050847,6.674208145,3.847619048,4.751131222,2.329824561,6.447963801,4.014606742,10.0678733
113,2015,5/8/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,7," 45°11'30.11""N","122°47'14.60""W",45.1931,-122.7852,26.4,4508.6,Tettnanger,3,3,"10,30",200,0,0,0,0,Chemical,.,2,Chemical,2,1,4,5/6/2015,UNKNOWN,3,,,,3.738016529,18.67283951,2.316129032,4.783950617,1.733333333,0.462962963,1.75,0.308641975,1.55,0.308641975,0,0,0,0,0,0,0,0,4.600925926,16.66666667,3.226666667,11.57407407,3.661538462,8.024691358,2.874358974,6.018518519,2.76,8.487654321,2.23877551,7.561728395,3.385585586,17.12962963
113,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,7," 45°11'30.11""N","122°47'14.60""W",45.1931,-122.7852,26.4,4508.6,Tettnanger,3,3,"10,24",100,1,0.01,0,0,Chemical,.,2,Chemical,2,0,4,5/6/2015,UNKNOWN,3,,,,6.2359375,39.50617284,3.105172414,8.950617284,1.984210526,2.932098765,2.418181818,1.697530864,2.1,1.234567901,0,0,5.35,0.308641975,6.9,0.154320988,7.56875,2.469135802,2.772972973,5.709876543,2.380392157,7.87037037,3.92173913,7.098765432,2.65,4.938271605,2.7,3.086419753,2.242105263,2.932098765,4.693055556,11.11111111
113,2015,7/1/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,7," 45°11'30.11""N","122°47'14.60""W",45.1931,-122.7852,26.4,4508.6,Tettnanger,3,3,"12,30",100,11,0.11,0,0,Chemical,.,2,Chemical,2,1,4,5/6/2015,UNKNOWN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2015,4/1/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,8," 45°11'17.35""N","122°47'14.87""W",45.1898,-122.7861,20.7,3942,Centennial,3,3,"6,27",200,0,0,0,0,Chemical,.,3,Chemical,3,0,4,5/7/2015,UNKNOWN,1,,,north 12 rows crowned,4.017592593,25.83732057,2.180645161,3.708133971,4.8,1.196172249,1.928571429,0.837320574,2.6,0.119617225,1,0.23923445,2.6,0.358851675,1.883333333,0.717703349,2,1.315789474,5.213291139,18.89952153,5.225,11.48325359,4.547887324,8.492822967,6.975,6.698564593,3.912195122,4.90430622,2.355555556,6.459330144,3.494520548,8.732057416
114,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,8," 45°11'17.35""N","122°47'14.87""W",45.1898,-122.7861,20.7,3942,Centennial,3,3,"13,33",200,0,0,0,0,Chemical,.,3,Chemical,3,0,4,5/7/2015,UNKNOWN,1,,,,4.232624113,20.25862069,2.316129032,4.454022989,1.733333333,0.431034483,1.75,0.287356322,1.55,0.287356322,0,0,0,0,0,0,0,0,4.505357143,16.09195402,3.192207792,11.06321839,3.626415094,7.614942529,2.757142857,6.034482759,2.732142857,8.045977011,2.217307692,7.471264368,3.768,17.95977011
114,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,8," 45°11'17.35""N","122°47'14.87""W",45.1898,-122.7861,20.7,3942,Centennial,3,3,"18,30",100,0,0,0,0,Chemical,.,3,Chemical,3,1,4,5/7/2015,UNKNOWN,1,,,,6.236328125,39.50617284,3.105172414,8.950617284,1.984210526,2.932098765,2.418181818,1.697530864,2.1,1.234567901,0,0,5.35,0.308641975,6.9,0.154320988,7.56875,2.469135802,2.772972973,5.709876543,2.380392157,7.87037037,3.92173913,7.098765432,2.65,4.938271605,2.7,3.086419753,2.242105263,2.932098765,4.693055556,11.11111111
114,2015,7/1/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,8," 45°11'17.35""N","122°47'14.87""W",45.1898,-122.7861,20.7,3942,Centennial,3,3,"6,24",100,1,0.01,0,0,Chemical,.,3,Chemical,3,1,4,5/7/2015,UNKNOWN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2015,3/31/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,10," 45°11'40.61""N","122°47'14.64""W",45.1962,-122.7851,24.6,4497.8,Nugget,4,0,"13,40",200,0,0,0,0,Mechanical and Chemical,.,2,Mechanical and Chemical,2,0,4,5/9/2015,R6,2,,,few side shoots,4.017592593,25.83732057,2.180645161,3.708133971,4.8,1.196172249,1.928571429,0.837320574,2.6,0.119617225,1,0.23923445,2.6,0.358851675,1.883333333,0.717703349,2,1.315789474,5.212658228,18.89952153,5.225,11.48325359,4.547887324,8.492822967,6.975,6.698564593,3.912195122,4.90430622,2.355555556,6.459330144,3.495890411,8.732057416
115,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,10," 45°11'40.61""N","122°47'14.64""W",45.1962,-122.7851,24.6,4497.8,Nugget,4,0,"11,24",200,0,0,0,0,Mechanical and Chemical,.,2,Mechanical and Chemical,2,0,4,5/9/2015,R6,2,,,,4.243884892,19.97126437,2.319354839,4.454022989,1.733333333,0.431034483,1.75,0.287356322,1.55,0.287356322,0,0,0,0,0,0,0,0,4.505357143,16.09195402,3.192207792,11.06321839,3.626415094,7.614942529,2.757142857,6.034482759,2.732142857,8.045977011,2.217307692,7.471264368,3.764566929,18.24712644
115,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,10," 45°11'40.61""N","122°47'14.64""W",45.1962,-122.7851,24.6,4497.8,Nugget,4,0,"7,23",100,13,0.13,0,0,Mechanical and Chemical,.,2,Mechanical and Chemical,2,1,4,5/9/2015,R6,2,,,,6.236328125,39.50617284,3.103448276,8.950617284,1.978947368,2.932098765,2.418181818,1.697530864,2.1,1.234567901,0,0,5.35,0.308641975,6.9,0.154320988,7.56875,2.469135802,2.772972973,5.709876543,2.380392157,7.87037037,3.92173913,7.098765432,2.65,4.938271605,2.7,3.086419753,2.242105263,2.932098765,4.694444444,11.11111111
115,2015,7/1/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,10," 45°11'40.61""N","122°47'14.64""W",45.1962,-122.7851,24.6,4497.8,Nugget,4,0,"15,32",100,46,0.46,0,0,Mechanical and Chemical,.,2,Mechanical and Chemical,2,1,4,5/9/2015,R6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2015,3/31/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,13," 45°11'4.99""N","122°47'14.85""W",45.1864,-122.786,22.9,4075.5,Nugget,4,0,"36,57",200,0,0,0,0,Mechanical,.,1,Mechanical,1,0,5,5/8/2015,R6,2,,,,4.143718593,23.80382775,2.491666667,4.306220096,4.4,1.555023923,1.62,0.598086124,0,0,1.5,0.358851675,1.85,0.4784689,2.425,0.4784689,2.91875,1.913875598,5.298765432,19.37799043,5.112244898,11.72248804,4.7,8.492822967,6.373015873,7.535885167,3.863157895,4.545454545,2.301818182,6.578947368,3.037681159,8.253588517
116,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,13," 45°11'4.99""N","122°47'14.85""W",45.1864,-122.786,22.9,4075.5,Nugget,4,0,"11,34",200,0,0,0,0,Mechanical,.,1,Mechanical,1,0,5,5/8/2015,R6,2,,,,4.439230769,18.67816092,2.391428571,5.028735632,0,0,0,0,0.9,0.143678161,2,0.143678161,0,0,0,0,1.7,0.287356322,4.680909091,15.8045977,3.12804878,11.7816092,3.493103448,8.333333333,3.062295082,8.764367816,2.647727273,6.32183908,2.248076923,7.471264368,3.79,17.24137931
116,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,13," 45°11'4.99""N","122°47'14.85""W",45.1864,-122.786,22.9,4075.5,Nugget,4,0,"34,48",100,27,0.27,0,0,Mechanical,.,1,Mechanical,1,1,5,5/8/2015,R6,2,,,,6.151327434,36.21794872,3.457142857,10.09615385,4.031578947,3.044871795,5.8875,1.282051282,4.666666667,1.923076923,0,0,4.2,0.16025641,0,0,3.933333333,0.480769231,2.829032258,4.967948718,2.556896552,9.294871795,3.32962963,8.653846154,4.297727273,7.051282051,2.9,2.724358974,2.366666667,3.365384615,4.504477612,10.73717949
116,2015,6/30/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,13," 45°11'4.99""N","122°47'14.85""W",45.1864,-122.786,22.9,4075.5,Nugget,4,0,"17,31",100,82,0.82,0,0,Mechanical,.,1,Mechanical,1,0,5,5/8/2015,R6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2015,4/14/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,14," 45°11'4.95""N","122°47'3.48""W",45.1863,-122.7811,46.6,5757.8,Nugget,4,0,"13,34",200,0,0,0,0,Chemical,.,3,Chemical,3,0,5,5/8/2015,R6,2,,,uniform emergence,4.243243243,22.1291866,2.748648649,4.425837321,4.269230769,1.555023923,2.16,0.598086124,1.275,0.956937799,1.25,0.4784689,1.616666667,0.717703349,1.554545455,1.315789474,2.038461538,1.555023923,5.507894737,18.18181818,4.972897196,12.79904306,4.866666667,8.253588517,6.862295082,7.296650718,3.926470588,4.066985646,2.328333333,7.177033493,3.25915493,8.492822967
117,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,14," 45°11'4.95""N","122°47'3.48""W",45.1863,-122.7811,46.6,5757.8,Nugget,4,0,"21,44",200,6,0.03,0,0,Chemical,.,3,Chemical,3,0,5,5/8/2015,R6,2,,,,4.352238806,19.25287356,2.493103448,4.166666667,4.1,0.143678161,0,0,0,0,0,0,1.9,0.143678161,0,0,0,0,4.846226415,15.22988506,3.2,11.63793103,3.480645161,8.908045977,2.9625,8.045977011,2.580851064,6.752873563,2.2125,8.045977011,3.707317073,17.67241379
117,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,14," 45°11'4.95""N","122°47'3.48""W",45.1863,-122.7811,46.6,5757.8,Nugget,4,0,"44,27",100,60,0.6,0,0,Chemical,.,3,Chemical,3,1,5,5/8/2015,R6,2,,,,5.715873016,40.38461538,3.43,9.615384615,1.74,1.602564103,5.4,0.16025641,6.92,0.801282051,4.566666667,0.480769231,0,0,6.3,0.16025641,5.938461538,2.083333333,3.072413793,4.647435897,2.5,9.455128205,3.407407407,8.653846154,3.328571429,4.487179487,2.613333333,2.403846154,2.310526316,3.044871795,4.818666667,12.01923077
117,2015,6/30/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,14," 45°11'4.95""N","122°47'3.48""W",45.1863,-122.7811,46.6,5757.8,Nugget,4,0,"16,36",100,98,0.98,0,0,Chemical,.,3,Chemical,3,1,5,5/8/2015,R6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2015,4/1/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,16," 45°11'21.59""N","122°47'37.99""W",45.1905,-122.7928,11.9,3300,Brewers Gold,4,4,"11,23",200,0,0,0,0,Chemical,.,2,Chemical,2,0,4,5/7/2015,UNKNOWN,2,,,,4.017592593,25.83732057,2.180645161,3.708133971,4.8,1.196172249,1.928571429,0.837320574,2.6,0.119617225,1,0.23923445,2.6,0.358851675,1.883333333,0.717703349,2,1.315789474,5.212025316,18.89952153,5.225,11.48325359,4.547887324,8.492822967,6.975,6.698564593,3.912195122,4.90430622,2.353703704,6.459330144,3.494520548,8.732057416
118,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,16," 45°11'21.59""N","122°47'37.99""W",45.1905,-122.7928,11.9,3300,Brewers Gold,4,4,"24,45",200,0,0,0,0,Chemical,.,2,Chemical,2,0,4,5/7/2015,UNKNOWN,2,,,,4.23,20.11494253,2.319354839,4.454022989,1.733333333,0.431034483,1.75,0.287356322,1.55,0.287356322,0,0,0,0,0,0,0,0,4.505357143,16.09195402,3.192207792,11.06321839,3.626415094,7.614942529,2.757142857,6.034482759,2.732142857,8.045977011,2.217307692,7.471264368,3.774603175,18.10344828
118,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,16," 45°11'21.59""N","122°47'37.99""W",45.1905,-122.7928,11.9,3300,Brewers Gold,4,4,"15,26",100,2,0.02,0,0,Chemical,.,2,Chemical,2,1,4,5/7/2015,UNKNOWN,2,,,,6.23671875,39.50617284,3.105172414,8.950617284,1.978947368,2.932098765,2.418181818,1.697530864,2.1,1.234567901,0,0,5.35,0.308641975,6.9,0.154320988,7.56875,2.469135802,2.772972973,5.709876543,2.380392157,7.87037037,3.92173913,7.098765432,2.65,4.938271605,2.695,3.086419753,2.242105263,2.932098765,4.694444444,11.11111111
118,2015,7/1/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,16," 45°11'21.59""N","122°47'37.99""W",45.1905,-122.7928,11.9,3300,Brewers Gold,4,4,"19,39",100,2,0.02,0,0,Chemical,.,2,Chemical,2,1,4,5/7/2015,UNKNOWN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2015,4/14/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,#1/2," 45°11'17.19""N","122°46'59.21""W",45.1897,-122.7802,36.1,5266.2,Nugget,4,0,"9,24",200,0,0,0,0,Chemical,.,3,Chemical,3,0,5,5/11/2015,R6,2,,,uniform emergence,4.353571429,23.44497608,2.597058824,4.066985646,4.263636364,1.315789474,2.416666667,0.717703349,1.5,0.23923445,1.733333333,0.358851675,2.35,0.4784689,1.688888889,1.076555024,2.046153846,1.555023923,5.431578947,18.18181818,4.971296296,12.91866029,4.648611111,8.612440191,6.461016949,7.057416268,3.893023256,5.14354067,2.543396226,6.339712919,3.307042254,8.492822967
119,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,#1/2," 45°11'17.19""N","122°46'59.21""W",45.1897,-122.7802,36.1,5266.2,Nugget,4,0,"16,39",200,2,0.01,0,0,Chemical,.,3,Chemical,3,0,5,5/11/2015,R6,2,,,,4.366666667,19.39655172,2.546428571,4.022988506,0,0,0,0,0,0,2.1,0.143678161,0,0,0,0,0,0,4.766037736,15.22988506,3.1725,11.49425287,3.464912281,8.189655172,2.673214286,8.045977011,2.64375,6.896551724,2.258928571,8.045977011,3.745736434,18.53448276
119,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,#1/2," 45°11'17.19""N","122°46'59.21""W",45.1897,-122.7802,36.1,5266.2,Nugget,4,0,"3,13",100,37,0.37,0,0,Chemical,.,3,Chemical,3,1,5,5/11/2015,R6,2,,,,5.772268908,38.14102564,3.543137255,8.173076923,3.572727273,1.762820513,6.8,0.320512821,7.7,1.282051282,0,0,3.85,0.320512821,4.05,0.320512821,5.7,0.801282051,2.923076923,4.166666667,2.538983051,9.455128205,3.503636364,8.814102564,3.502777778,5.769230769,2.690909091,3.525641026,2.404166667,3.846153846,4.913253012,13.30128205
119,2015,6/30/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,#1/2," 45°11'17.19""N","122°46'59.21""W",45.1897,-122.7802,36.1,5266.2,Nugget,4,0,15,100,47,0.47,0,0,Chemical,.,3,Chemical,3,1,5,5/11/2015,R6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2015,4/14/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,11a," 45°11'50.13""N","122°46'57.52""W",45.1986,-122.78,34.7,5295.8,Willamette,3,3,27,200,0,0,0,0,Mechanical,.,2,Mechanical,2,0,6,5/6/2015,.,2,,,,4.353571429,23.44497608,2.597058824,4.066985646,4.263636364,1.315789474,2.416666667,0.717703349,1.5,0.23923445,1.733333333,0.358851675,2.35,0.4784689,1.688888889,1.076555024,2.053846154,1.555023923,5.431578947,18.18181818,4.971296296,12.91866029,4.648611111,8.612440191,6.461016949,7.057416268,3.893023256,5.14354067,2.545283019,6.339712919,3.307042254,8.492822967
120,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,11a," 45°11'50.13""N","122°46'57.52""W",45.1986,-122.78,34.7,5295.8,Willamette,3,3,"38,57",200,0,0,0,0,Mechanical,.,2,Mechanical,2,0,6,5/6/2015,.,2,,,,4.367407407,19.39655172,2.55,4.022988506,0,0,0,0,0,0,2.1,0.143678161,0,0,0,0,0,0,4.766037736,15.22988506,3.1725,11.49425287,3.464912281,8.189655172,2.673214286,8.045977011,2.64375,6.896551724,2.258928571,8.045977011,3.74496124,18.53448276
120,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,11a," 45°11'50.13""N","122°46'57.52""W",45.1986,-122.78,34.7,5295.8,Willamette,3,3,"7,16",100,0,0,0,0,Mechanical,.,2,Mechanical,2,2,6,5/6/2015,.,2,,,,5.772268908,38.14102564,3.543137255,8.173076923,3.572727273,1.762820513,6.8,0.320512821,7.7,1.282051282,0,0,3.85,0.320512821,1.6,0.16025641,5.833333333,0.961538462,2.923076923,4.166666667,2.538983051,9.455128205,3.5,8.814102564,3.505555556,5.769230769,2.690909091,3.525641026,2.404166667,3.846153846,4.914457831,13.30128205
120,2015,6/30/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,11a," 45°11'50.13""N","122°46'57.52""W",45.1986,-122.78,34.7,5295.8,Willamette,3,3,29,100,0,0,0,0,Mechanical,.,2,Mechanical,2,2,6,5/6/2015,.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2015,4/14/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,12a,.,.,45.18827534,-122.7910425,26.1,1460,Willamette,3,3,"4,15",200,0,0,0,0,Mechanical,.,1,Mechanical,1,0,4,5/6/2015,.,0,,,,4.144221106,23.80382775,2.486111111,4.306220096,4.4,1.555023923,1.62,0.598086124,0,0,1.5,0.358851675,1.85,0.4784689,2.425,0.4784689,2.91875,1.913875598,5.298148148,19.37799043,5.11122449,11.72248804,4.7,8.492822967,6.373015873,7.535885167,3.863157895,4.545454545,2.301818182,6.578947368,3.037681159,8.253588517
121,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,12a,.,.,45.18827534,-122.7910425,26.1,1460,Willamette,3,3,"8,18",200,0,0,0,0,Mechanical,.,1,Mechanical,1,0,4,5/6/2015,.,0,,,,4.439230769,18.67816092,2.391428571,5.028735632,0,0,0,0,0.9,0.143678161,2,0.143678161,0,0,0,0,1.7,0.287356322,4.681818182,15.8045977,3.12804878,11.7816092,3.493103448,8.333333333,3.060655738,8.764367816,2.647727273,6.32183908,2.248076923,7.471264368,3.789166667,17.24137931
121,2015,6/4/2015,June,Stauffer,Oregon,Woodburn South,Hubbard,12a,.,.,45.18827534,-122.7910425,26.1,1460,Willamette,3,3,"7,16",100,0,0,0,0,Mechanical,.,1,Mechanical,1,1,4,5/6/2015,.,0,,,,6.28,36.2654321,3.373846154,10.0308642,3.865,3.086419753,4.563636364,1.697530864,4.4,2.00617284,0,0,4.2,0.154320988,1.7,0.154320988,3.133333333,0.925925926,2.871875,4.938271605,2.556896552,8.950617284,3.32962963,8.333333333,4.297727273,6.790123457,2.9,2.62345679,2.366666667,3.240740741,4.637142857,10.80246914
121,2015,7/1/2015,July,Stauffer,Oregon,Woodburn South,Hubbard,12a,.,.,45.18827534,-122.7910425,26.1,1460,Willamette,3,3,"6,14",100,0,0,0,0,Mechanical,.,1,Mechanical,1,1,4,5/6/2015,.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2015,3/31/2015,April,Stauffer,Oregon,Woodburn South,Hubbard,12b," 45°11'8.65""N","122°47'36.86""W",45.1865,-122.7907,20.5,4221.9,Nugget,4,0,"6,20",200,0,0,0,0,Mechanical,.,1,Mechanical,1,0,6,5/7/2015,R6,1,,,,4.144221106,23.80382775,2.486111111,4.306220096,4.4,1.555023923,1.62,0.598086124,0,0,1.5,0.358851675,1.85,0.4784689,2.425,0.4784689,2.91875,1.913875598,5.298148148,19.37799043,5.11122449,11.72248804,4.7,8.492822967,6.373015873,7.535885167,3.863157895,4.545454545,2.301818182,6.578947368,3.037681159,8.253588517
122,2015,5/6/2015,May,Stauffer,Oregon,Woodburn South,Hubbard,12b," 45°11'8.65""N","122°47'36.86""W",45.1865,-122.7907,20.5,4221.9,Nugget,4,0,"9,29",200,0,0,0,0,Mechanical,.,1,Mechanical,1,0,6,5/7/2015,R6,1,,,,4.439230769,18.67816092,2.391428571,5.028735632,0,0,0,0,0.9,0.143678161,2,0.143678161,0,0,0,0,1.7,0.287356322,4.681818182,15.8045977,3.12804878,11.7816092,3.493103448,8.333333333,3.060655738,8.764367816,2.647727273,6.32183908,2.248076923,7.471264368,3.789166667,17.24137931
